conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2017511230987243706,Sun Feb 01 23:40:05 +0000 2026,0.0,@keshikiayame Mau Tiramisu Brownies rasa fav ini dan pertama kali dapet tuh pas bapak sakit dijenguk ada yang bawain ini. Karena bapak diabetes ya ndak boleh makan. Kita anak2nya yang makan. Oh my gosh best brownies ever. Nikmat belum ada yang ngalahin. Di Cirebon ada jadi ga perlu jastip2,2.018107114040996e+18,,keshikiayame,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018107114040995991,1.5989377778395382e+18,
2017655354503626996,Sun Feb 01 23:31:51 +0000 2026,0.0,@sundari1552748 Iya betul pastikan ngak penyakit diabetes iya...takut kalau ada diabetes memeknya dihurung semut log ....,2.0181050414383022e+18,,sundari1552748,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018105041438302317,1.0538107745970217e+18,
2018099803604099466,Sun Feb 01 23:11:02 +0000 2026,0.0,Ancaman Komplikasi Diabetes di Balik Anggapan 'Boleh Gemuk Asal Sehat' https://t.co/HAF1a5LENy,2.0180998036040996e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018099803604099466,104446991.0,
2017901004336115991,Sun Feb 01 23:08:41 +0000 2026,0.0,@cursedkidd jgn nnti km diabetes,2.0180992113389814e+18,,cursedkidd,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018099211338981438,1.3231635901409485e+18,
2018090686638428394,Sun Feb 01 22:34:48 +0000 2026,0.0,Riset UNG Ikan Hulu u Berpotensi untuk Perawatan Luka Diabetes via @darilautID https://t.co/bb32hU2F86,2.0180906866384284e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018090686638428394,285553204.0,
2018002042833527258,Sun Feb 01 22:34:29 +0000 2026,3.0,@Fahrihamzah Perut semakin tambun isinya uang haram hasil menjilat tunggu diabetes datang.. Selamat menikmati.,2.0180906044929354e+18,,Fahrihamzah,in,,0.0,0.0,1.0,https://x.com/undefined/status/2018090604492935369,1.5879243930022912e+18,
2017970901837578367,Sun Feb 01 22:19:22 +0000 2026,0.0,@poetryuds nanti diabetes aku ,2.0180868036650107e+18,,poetryuds,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018086803665010803,955047679.0,
2017995697191317682,Sun Feb 01 22:02:16 +0000 2026,0.0,@shinyutsel @TWS_PLEDIS yang ini manisnya gak bikin diabetes wkwkwk ,2.0180824992479483e+18,,shinyutsel,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018082499247948269,1.8330913355718205e+18,
2018081868604981527,Sun Feb 01 21:59:46 +0000 2026,0.0,diabetes aku liat ini pagi lucu bgt jahsjaha,2.0180818686049815e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018081868604981527,1.8218802801328087e+18,
2017780997409149280,Sun Feb 01 18:36:35 +0000 2026,0.0,@si_demplonn Habis makan ini diabetes ,2.0180307358406863e+18,,si_demplonn,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018030735840686313,1.9929137806161183e+18,
2017675036229083408,Sun Feb 01 18:18:16 +0000 2026,1.0,@halfaehalfhuman Main to khud bnati ammi khatin din ba din moti hoti ja rahi hain kio k un sy raha nahin jata hay dieting aside diabetes hy wja Khana km karti he nai hain Bohat bad parhezi kartin Jab me na dun to kehtin Tum nafarman ho Hahahahaha,2.0180261277979569e+18,,halfaehalfhuman,in,,0.0,1.0,0.0,https://x.com/undefined/status/2018026127797956796,1126204478.0,
2017850383218135090,Sun Feb 01 18:03:53 +0000 2026,0.0,@seramorrr Enak banget tpi bikin diabetes,2.0180225084910515e+18,,serakgue,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018022508491051518,1.4767874423676682e+18,
2018004776408305758,Sun Feb 01 17:22:59 +0000 2026,0.0,@AA_AlyaJKT48 sama sama sayang!!!! good night sayangku makasii gara gara kamu live rasa cape aku berkurang banyak‍️‍ lov u cintaku‍️‍ manis bgt senyuman km gakuat liat takut diabetes,2.0180122161179118e+18,,AA_AlyaJKT48,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018012216117911779,1.690573763275096e+18,
2017849636514639954,Sun Feb 01 17:22:28 +0000 2026,0.0,@rayestu Yg penting bisa ngeklaim negara paling bahagia di depan negara barat. Padahal orang barat duit untuk makan aja bisa kena diabetes dan stroke sehari. Lah kita makan nasi garam dikira bersyukur terpaksa bjiiiirrr,2.0180120859937876e+18,,rayestu,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018012085993787593,1.9263179037725286e+18,
2018006020048720220,Sun Feb 01 16:58:22 +0000 2026,1.0,cheesecake tiramisu laban san sebastian harr cheez khanay ka dil kar raha fuck hyperglycemia fuck diabetes,2.0180060200487201e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018006020048720220,1.4359429440041e+18,
2017717500268691488,Sun Feb 01 16:25:07 +0000 2026,0.0,@ilhampurnama887 dari dulu banyak korban.ada yg dijebak bank rampok ada yg salah krn kurang ngerti ada juga yg terbantu sistem kpr. harusnya negara beri pendidikan pada rakyat dalam banyak hal.supaya tidak terjebak kpr spy tidak diabetes krn jajan makan minum manis spy tidak bodoh tidak miskin.,2.0179976501599273e+18,,ilhampurnama887,in,,0.0,0.0,0.0,https://x.com/undefined/status/2017997650159927305,1.8384172723204628e+18,
2017766217873051905,Sun Feb 01 16:10:42 +0000 2026,0.0,@Rifky_Mozzza @bardanslm bukannya kecover yah kalau check-up rutin pakai BPJS? soalnya papaku rutin check-up ke dokter karena punya hipertensi dan diabetes sekalian ambil obat hipertensi semuanya di cover oleh BPJS kok,2.017994024288969e+18,,Rifky_Mozzza,in,,0.0,0.0,0.0,https://x.com/undefined/status/2017994024288968938,1.256572811679658e+18,
2018468742083276967,Mon Feb 02 23:37:04 +0000 2026,1.0,Manfaat jalan kaki 2000 hingga 10000 Langkah sehari 1. 2000 LANGKAH (15 menit) -Metabolisme Bangun - Bakar 60-80 kalori tubuh keluar dari mode hemat energi -Gula Darah Turun - Cocok buat yang diabetes gula langsung drop setelah makan -Pencernaan Lancar - Usus bergerak ,2.018468742083277e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018468742083276967,1.6717524651660083e+18,
2018455898201755898,Mon Feb 02 22:46:04 +0000 2026,0.0,Nah ini bisa juga jd alasan juga ke dinsos nanti pas ngurus nya karena pasien tersebut pasien rutin kontrol entah hipertensi atau diabetes melitus atau yg lain nanti bisa minta surat keterangan diagnosa. Semangat kawan2 di era seperti ini masih harus berjuang perkara ini,2.0184559088468012e+18,,elizeminrin,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018455908846801253,224523153.0,
2018274445576864229,Mon Feb 02 22:44:06 +0000 2026,0.0,@DOGE__news USA: IQ ⬆️ Diabetes ⬇️🇺🇸🇺🇸🇺🇸,2.0184554146864827e+18,,Newsforce,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018455414686482637,1.6905912003302646e+18,
2018235900044726346,Mon Feb 02 19:21:17 +0000 2026,0.0,@navyarna Nanti diabetes kalau kebanyakan!,2.0184043745408778e+18,,navyarna,in,,0.0,1.0,0.0,https://x.com/undefined/status/2018404374540877900,8.928146107717468e+17,
2018397924045078652,Mon Feb 02 19:09:02 +0000 2026,1.0,@aura_elc ayye diabetes gang,2.0184012893325235e+18,,aura_elc,tl,,0.0,1.0,0.0,https://x.com/undefined/status/2018401289332523486,1.9594626133914378e+18,
2018333994535035389,Mon Feb 02 18:46:36 +0000 2026,0.0,@vertiin Diabetes tingkat berapa si Vertin sekarang?,2.0183956455105495e+18,,vertiin,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018395645510549619,1.1668354075745567e+18,
2016574024646844670,Mon Feb 02 18:43:29 +0000 2026,0.0,@navyarna Awas diabetes kalau kebanyakan!,2.0183948627779996e+18,,navyarna,in,,0.0,1.0,0.0,https://x.com/undefined/status/2018394862777999648,8.928146107717468e+17,
2018394387148128493,Mon Feb 02 18:41:36 +0000 2026,0.0,Baby yijin tiap kunjungan idol selalj minum pororo drink itu. Gapapa gak sih bocil minum itu sehari lebihbdari sebotol?? Soalnya dia paling gak 2 sampe 3 botol Takut banget ponakan onlen gw kena diabetes,2.0183943871481285e+18,,,in,,0.0,1.0,0.0,https://x.com/undefined/status/2018394387148128493,1.4805962513808957e+18,
2018390801513075193,Mon Feb 02 18:27:21 +0000 2026,6.0,Turmpo diabetes ka bimari hai ,2.0183908015130752e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018390801513075193,1.6341799993843384e+18,
2018126221864014182,Mon Feb 02 17:14:32 +0000 2026,4.0,@NotPeachyPlum @_AmandaBrownies Kadar diabetes naik kalau Amanda semanis ini,2.0183724755503148e+18,,NotPeachyPlum,in,,0.0,1.0,0.0,https://x.com/undefined/status/2018372475550314817,1.1643554317093437e+18,
2018361861843108192,Mon Feb 02 16:56:07 +0000 2026,0.0,@wnteoa Harusnya aku yang takut diabetes,2.0183678410331548e+18,,wnteoa,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018367841033154831,8.706819549700915e+17,
2018365272835649757,Mon Feb 02 16:47:10 +0000 2026,0.0,@AA_AlyaJKT48 Beh cantiknya bikin diabetes ini,2.0183655875846106e+18,,AA_AlyaJKT48,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018365587584610439,1.9155513461175337e+18,
2018138816310378734,Mon Feb 02 16:13:54 +0000 2026,0.0,@Piyush05092152 @vaidyaparampara Haan diet improve karna happiness ke liye accha hai lekin video ke claims jaise BP ke liye nahane ke baad paani peena ya diabetes ke liye milk-wheat completely stop karna fully scientifically proven nahi hain. Ayurveda mein kuch benefits hain par individual cases mein doctor,2.0183572186896143e+18,,Piyush05092152,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018357218689614286,1.7206651831889224e+18,
2018350643950567723,Mon Feb 02 15:48:34 +0000 2026,0.0,@ayimaasyle Kopi dekafeinasi adalah kopi yang 97% kafeinnya dihilangkan melalui proses seperti air CO2 atau pelarut organik meninggalkan sekitar 2mg kafein per cangkir (vs 95mg di kopi biasa). Manfaat: Kaya antioksidan turunkan risiko diabetes tipe 2 penyakit jantung kanker dan,2.0183508397907277e+18,,journ_elise,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018350839790727650,1.7206651831889224e+18,
2018344084872876351,Mon Feb 02 15:26:59 +0000 2026,0.0,@rizu_pann Aduhaaaiiii gula lagi... Gula lagi Diabetes wak aowkkkwk,2.018345408158933e+18,,rizu_pann,in,,0.0,1.0,0.0,https://x.com/undefined/status/2018345408158933056,3301030650.0,
2018344226489241660,Mon Feb 02 15:22:17 +0000 2026,0.0,Diabetes aku #MuteLuvLoveMeIfYouSwear #surfjava #javabh #swensurf https://t.co/OGESpj89xJ,2.0183442264892416e+18,https://pbs.twimg.com/media/HAKZX5AaYAAOowu.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018344226489241660,1.9933159450085786e+18,
2018331462941241383,Mon Feb 02 15:21:57 +0000 2026,0.0,@avoucedoo rasanya sampe bisa kena diabetes,2.0183441444738583e+18,,sannegalla,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018344144473858270,1.5616828878457528e+18,
2018283885927580031,Mon Feb 02 15:09:21 +0000 2026,0.0,aku takde diabetes wey kena #clarify,2.0183409726824369e+18,,pilliedust,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018340972682436862,1.0695350464055665e+18,
670982856127021056,Tue Feb 03 23:45:54 +0000 2026,0.0,@Lunarhaleluya @Emiliacontessa4 Maaf sebagai AI aku nggak bisa memeriksa keadaan seseorang di alam kubur atau setelah meninggal. Menurut sumber terpercaya Emilia Contessa meninggal pada 27 Januari 2025 karena serangan jantung akibat diabetes. Soal siksaan itu urusan keyakinan pribadi bukan sesuatu yang,2.0188333565242614e+18,,Lunarhaleluya,in,,0.0,0.0,1.0,https://x.com/undefined/status/2018833356524261485,1.7206651831889224e+18,
670982856127021056,Tue Feb 03 23:43:59 +0000 2026,0.0,@Lunarhaleluya @Emiliacontessa4 Saya tidak bisa mengetahui atau mengonfirmasi hal-hal akhirat seperti azab kubur karena itu ranah keyakinan pribadi dan di luar kemampuan saya. Berdasarkan fakta Emilia Contessa meninggal pada 27 Januari 2025 karena serangan jantung akibat diabetes.,2.0188328736173225e+18,,Lunarhaleluya,in,,0.0,0.0,1.0,https://x.com/undefined/status/2018832873617322401,1.7206651831889224e+18,
2018731948211044820,Tue Feb 03 23:42:44 +0000 2026,30.0,@toshibatv_id @racamellia_ @payaberryal WKWKWKW Ketahuan banget om omnya soalnya ga bisa liat yang manis (potensi diabetes),2.0188325562681754e+18,,toshibatv_id,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018832556268175397,1.0836408452684472e+18,
2018589154242973837,Tue Feb 03 23:21:47 +0000 2026,1.0,@tokopedijee Mabok kaga diabetes tu.. https://t.co/yDFKk56gEq,2.0188272859447626e+18,https://pbs.twimg.com/media/HARQt9Ja0AAGa0S.jpg,tokopedijee,tl,,0.0,0.0,0.0,https://x.com/undefined/status/2018827285944762513,1.875527774498386e+18,
2018823764277125250,Tue Feb 03 23:07:53 +0000 2026,0.0,Menariknya kita sebagai masyarakat memang cenderung percaya pada hal yang ingin kita dengar: -obat A katanya menurunkan tekanan darah -obat B katanya menyembuhkan diabetes -obat C katanya bisa mengobati kanker. Bukan berarti semuanya salah tapi belum tentu sudah terbukti.,2.0188237881258803e+18,,ayahars33,in,,0.0,1.0,0.0,https://x.com/undefined/status/2018823788125880388,1.9067134303604818e+18,
2018486375151219102,Tue Feb 03 22:36:40 +0000 2026,0.0,@seramorrr nggak mau ah aku diabetes,2.0188159329914675e+18,,serakgue,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018815932991467554,1.95747722733303e+18,
2018762693222527288,Tue Feb 03 20:56:41 +0000 2026,0.0,@Asamanis2000 @tanyakanrl Makan jam 2 dini hari bisa ganggu ritme sirkadian tubuh bikin metabolisme kurang efisien. Efeknya: risiko naik berat badan kadar gula darah tinggi dan gangguan pencernaan seperti asam lambung. Penelitian dari Harvard &amp; PMC tunjukkan hubungan dengan obesitas &amp; diabetes. Kalau,2.0187907691636367e+18,,Asamanis2000,in,,1.0,0.0,0.0,https://x.com/undefined/status/2018790769163636839,1.7206651831889224e+18,
2018776158830227747,Tue Feb 03 20:27:37 +0000 2026,0.0,Tapi suatu hari suamiku meminta untuk mengurangi mengonsumsi teh manis mengingat kedua orangtuaku terkena diabetes dan juga ibunya. Jadi ia tak mau mengambil resiko. Pelan pelan aku mulai mengurangi sampai pada akhirnya aku bisa minum teh manis mungkin hanya 2-3 kali dalam,2.0187834532072369e+18,,zaa_ginz,in,,0.0,1.0,0.0,https://x.com/undefined/status/2018783453207236821,286087234.0,
2018589154242973837,Tue Feb 03 20:17:42 +0000 2026,3.0,@tokopedijee Galaunya masih tapi nambah masalah jadi diabetes ,2.0187809612747574e+18,,tokopedijee,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018780961274757399,1.7941556590780416e+18,
2018776112105726092,Tue Feb 03 19:58:26 +0000 2026,0.0,https://t.co/3TX9fO66D2 Mengecek diabetes hanya dengan suara https://t.co/9qioplcqBm AI,2.0187761121057262e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018776112105726092,80553919.0,
2018758213525807187,Tue Feb 03 18:47:19 +0000 2026,0.0,ANTARA - ANTARA - Sugar kisah perjuangan ibu dari bocah penderita diabetes https://t.co/yKV8pQloyf https://t.co/U3ijKTU7Pn,2.018758213525807e+18,https://pbs.twimg.com/media/HAQR5V1a8AA9U7O.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018758213525807187,18071520.0,
2018486375151219102,Tue Feb 03 18:46:43 +0000 2026,0.0,@seramorrr Langsung diabetes gak nihh,2.0187580608782748e+18,,serakgue,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018758060878274700,1.417788306058748e+18,
2018589154242973837,Tue Feb 03 18:36:19 +0000 2026,0.0,@tokopedijee Mabok kagak diabetes iye,2.0187554433431675e+18,,tokopedijee,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018755443343167527,1.7403508656414556e+18,
2018748883355201669,Tue Feb 03 18:10:14 +0000 2026,1.0,padahal hamil WUS (wanita usia subur) aja banyak risiko nya risiko kena diabetes (yg bisa aja seumur hidup) preeklampsia memicu aktifnya sel kanker bungkuk saat lansia dll. apalagi ini ke remaja?? mereka belum selesai bertumbuh pleasee ,2.0187488833552018e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018748883355201669,1.9105662396275302e+18,
2015415325005885697,Tue Feb 03 18:03:08 +0000 2026,0.0,@Jeongiar Makin diabetes dong kakak yang ada ;) manis+manis gitu? kecuali.. kalo kamunya pahit bisa lah seimbang.,2.0187470940609213e+18,,Jeongiar,in,,0.0,1.0,0.0,https://x.com/undefined/status/2018747094060921322,1.2558881750099517e+18,
2018544369062883771,Tue Feb 03 17:43:31 +0000 2026,0.0,@naanakokona @_AmandaBrownies Hampir ga sengaja nyium ka amanda. Kecantikan woi takaran gula. Saya bisa kena diabetes,2.0187421582501315e+18,,naanakokona,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018742158250131513,1.5612140328873042e+18,
2018733901200732597,Tue Feb 03 17:10:42 +0000 2026,0.0,Pemeriksaan gula darah secara rutin membantu mendeteksi risiko diabetes sejak dini sehingga dapat dicegah lebih awal. AXA Mandiri #axamandiri #AmanTerlindungi AXA_Mandiri https://t.co/4Gb6JcV9lU,2.0187339012007327e+18,https://pbs.twimg.com/media/HAP7yPybUAA_w3C.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018733901200732597,3334617554.0,
2018733718446498022,Tue Feb 03 17:09:59 +0000 2026,1.0,aku tkut kena diabetes baca ini sumpah,2.018733718446498e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018733718446498022,1.6756803984064594e+18,
2018589154242973837,Tue Feb 03 16:42:08 +0000 2026,0.0,@tokopedijee mabok enggak diabetes iya,2.018726709949051e+18,,tokopedijee,in,,0.0,0.0,0.0,https://x.com/undefined/status/2018726709949050997,1.4312485721969418e+18,
2018908527633596840,Wed Feb 04 21:47:36 +0000 2026,0.0,@mahakersa tobat diabetes ngawe ngawe,2.019165971941106e+18,,mahakersa,in,,0.0,0.0,0.0,https://x.com/undefined/status/2019165971941106024,2210428237.0,
2018831258344964592,Wed Feb 04 17:52:36 +0000 2026,0.0,@seramorrr Selamat datang diabetes,2.0191068310173985e+18,,serakgue,in,,0.0,0.0,0.0,https://x.com/undefined/status/2019106831017398551,567887486.0,
2019106078609506651,Wed Feb 04 17:49:36 +0000 2026,0.0,dd no no kiyut kiyut yah cb sehari makan brp gram gula kok kynya mm diabetes ya liatin km https://t.co/6qdbWu6WIj,2.0191060786095066e+18,https://pbs.twimg.com/media/HAVORyfaoAAJfIr.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/2019106078609506651,1.9780723307410883e+18,
2017663181322391941,Wed Feb 04 16:20:20 +0000 2026,0.0,@Chaiquit Bener sih.. ah mungkin gue salah baca. WKWKWK DIABETES KALI YA KALAU LELEHIN BANYAK MILKITA DEMI PENUHIN SATU GELAS NTUH.,2.0190836113753626e+18,,chaiquit,in,,0.0,1.0,0.0,https://x.com/undefined/status/2019083611375362508,1.6678504570863002e+18,
2018908527633596840,Wed Feb 04 16:04:23 +0000 2026,0.0,@andry_vai @mahakersa Ya jgn diminum tiap hari jg bang kalo tiap hari ya psti kena diabetes lah,2.0190795985549763e+18,,andry_vai,in,,0.0,1.0,0.0,https://x.com/undefined/status/2019079598554976278,2429397041.0,
2019078682749395348,Wed Feb 04 16:00:45 +0000 2026,1.0,Malam dd @seonghyoxn met makan es krimnya. Jangan diabisin langsung ngeri tau tau diabetes https://t.co/f1qirfHerd,2.0190786827493955e+18,https://pbs.twimg.com/media/HAU1XJnX0AAH0Lm.jpg,,in,,1.0,5.0,0.0,https://x.com/undefined/status/2019078682749395348,1.842259649074217e+18,
2019030855923212553,Wed Feb 04 15:57:45 +0000 2026,0.0,@AdamPrabata Dok sebelumnya makasih udah follow saya hehe sedikit out of context dari topik sugar rush ke anak tapi masih berhubungan sama gula yaitu diabetes saya punya nenek pengidap diabetes beliau ini kalau gerak susah katanya lututnya sakit kalau dipakai jalan jauh nah pertanyaan saya,2.0190779292597376e+18,,AdamPrabata,in,,0.0,0.0,0.0,https://x.com/undefined/status/2019077929259737552,1.7353338854736486e+18,
2018589154242973837,Wed Feb 04 15:56:00 +0000 2026,0.0,@tokopedijee Yg Ada diabetes ,2.019077487309824e+18,,tokopedijee,in,,0.0,0.0,0.0,https://x.com/undefined/status/2019077487309824093,138644416.0,
2019039343713845255,Wed Feb 04 15:40:10 +0000 2026,0.0,@eskepalmilosatu kok bisa ekonomi sulit diabetes?,2.019073504617153e+18,,eskepalmilosatu,in,,0.0,0.0,0.0,https://x.com/undefined/status/2019073504617153022,321198410.0,
2018908527633596840,Wed Feb 04 15:37:27 +0000 2026,0.0,@mahakersa Jangan sering nanti Diabetes,2.0190728181938545e+18,,mahakersa,in,,0.0,0.0,0.0,https://x.com/undefined/status/2019072818193854506,9.507213214653481e+17,
2019051377721217149,Wed Feb 04 15:14:33 +0000 2026,0.0,@vkeonho sebenernya aku juga ada garis keturunan diabetes deym udah kena semprot my ibu berapa kali. udah ya adik minum air putih aja?,2.0190670576695995e+18,,vkeonho,in,,0.0,1.0,0.0,https://x.com/undefined/status/2019067057669599405,8.506465604635034e+17,
2019063003002610121,Wed Feb 04 15:09:32 +0000 2026,0.0,@LKllM_ Takut diabetes kak,2.019065792877261e+18,,LKllM_,in,,0.0,1.0,0.0,https://x.com/undefined/status/2019065792877261084,9.67518891126571e+17,
2019062650542694563,Wed Feb 04 14:59:56 +0000 2026,0.0,5/ Mengenal GLP-1s (Obat Sultan ) ​ Banyak yang tanya GLP-1s itu apa sih? Singkatnya ini adalah golongan obat (seperti Ozempic atau Wegovy) yang awalnya buat diabetes tapi sekarang meledak karena ampuh banget buat menurunkan berat badan.,2.0190633787744911e+18,,just_fau,in,,0.0,2.0,0.0,https://x.com/undefined/status/2019063378774491201,86474402.0,
2019062188959220179,Wed Feb 04 14:59:17 +0000 2026,0.0,@isamovingom @selfolssi Diabetes tapi lama lama ya,2.0190632131705943e+18,,isamovingom,in,,0.0,0.0,0.0,https://x.com/undefined/status/2019063213170594205,9.67518891126571e+17,
2019063003002610121,Wed Feb 04 14:58:26 +0000 2026,0.0,Diabetes ngga sih aku lama lama nder Ini sampai kapan ya mau sembunyi sembunyi seperti ini ayo kasih hint sedikit saja? Nanti goleran ku tidak menjadi goleran lagi karena too curious ️ terimakasih juga ya sender you've worked hard today selamat beristirahat ,2.0190630030026102e+18,,,in,,0.0,2.0,0.0,https://x.com/undefined/status/2019063003002610121,9.67518891126571e+17,
2019062892406902897,Wed Feb 04 14:58:00 +0000 2026,0.0,diabetes gw liatnya https://t.co/UdizGwxpKv,2.0190628924069028e+18,https://pbs.twimg.com/amplify_video_thumb/2018636418609008640/img/oPnLTACPVaU1sYDE.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/2019062892406902897,1.9913288687546819e+18,
2019062650542694563,Wed Feb 04 14:57:59 +0000 2026,0.0,2/ Tahu nggak? Pendapatan ChatGPT produk AI tersukses dlm sejarah ternyata nggak ada apa-apanya kalau dibandingin sama satu golongan obat: GLP-1s (obat diabetes/diet). vs ​Biologi menang telak baik dari nilai absolut maupun kecepatan pertumbuhannya!,2.0190628858219525e+18,,just_fau,in,,0.0,1.0,0.0,https://x.com/undefined/status/2019062885821952440,86474402.0,
2019228661619302890,Thu Feb 05 23:34:29 +0000 2026,0.0,@woodroker Makanan asin rawan hipertensi makanan manis rawan diabetes pemerintahnya care biar rakyatnya sehat biar anggaran kesehatan gak habis buat ngobatin penyakit yang sebenernya bisa dicegah sedari awal.,2.019555257299399e+18,,woodroker,in,,0.0,1.0,1.0,https://x.com/undefined/status/2019555257299398902,1.433022781650727e+18,
2018153904215916740,Thu Feb 05 23:32:03 +0000 2026,0.0,@Jinyounyg Eh bener Anak sendiri harus dibanggain ya papah! Tapi papah gapapa kan kalo ntar dijulidin tetangga karena pamer mulu Papah teh manis??? Nanti diabetes loh udah tua teh tawar aja ya,2.0195546459711816e+18,,Jinyounyg,in,,0.0,0.0,0.0,https://x.com/undefined/status/2019554645971181572,1.5022561998272635e+18,
2019552375120490922,Thu Feb 05 23:23:02 +0000 2026,0.0,Insulin??? Berarti secara teori kita bisa ternak hewan ini buat diambil insulinnya terus dijual ke orang yg punya penyakit diabetes donk? Mirip kayak ternak sapi buat diambil susunya.,2.019552375120491e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/2019552375120490922,1.175616942503166e+18,
2019538798879862962,Thu Feb 05 22:29:05 +0000 2026,0.0,British Propolis adalah suplemen kesehatan premium dari Inggris yang kaya flavonoid bermanfaat meningkatkan stamina imunitas serta mempercepat pemulihan dari penyakit seperti maag kolesterol dan diabetes. Produk ini bebas alkohol bersertifikasi BPOM (POM TR183610771). https://t.co/tO3DfAJTVb,2.019538798879863e+18,https://pbs.twimg.com/ext_tw_video_thumb/2019538762297225216/pu/img/ks4RXL71PWJQi9hG.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/2019538798879862962,1.593791387291775e+18,
2019450179296874680,Thu Feb 05 19:08:45 +0000 2026,0.0,@l_nikz @Moshe_Meso Diseases &lt;DIABETES akufani,2.0194883847129295e+18,,l_nikz,in,,0.0,0.0,0.0,https://x.com/undefined/status/2019488384712929515,1.8279878423094477e+18,
2018894693212504449,Thu Feb 05 18:27:44 +0000 2026,1.0,@JanissaryD_Last Jadi ingat almarhum bapak dulu kekeuh nggak mau vaksin sama sekali sekarang setelah file itu muncul aku ngerasa emang bapak nggak salah nggak mau vaksin. Btw pas covid bapak sempat kena juga walaupun doi punya diabetes dan beliau meninggal akhir 2023 karena terkena tetanus fyi,2.0194780612685868e+18,,JanissaryD_Last,in,,0.0,1.0,0.0,https://x.com/undefined/status/2019478061268586768,2562506460.0,
2019385046919180763,Thu Feb 05 17:45:26 +0000 2026,128.0,@belacanlover Kek ni biar mahal xpe sbb kalo murah ramai makan maka ramai yg akan jdi obes diabetes kencing manis segala mak nenek bagaj,2.0194674146566717e+18,,belacanlover,in,,4.0,14.0,4.0,https://x.com/undefined/status/2019467414656671797,1.598537692857348e+18,
2019461529985577064,Thu Feb 05 17:22:03 +0000 2026,1.0,HUFT BENERAN TAKUT DIABETES,2.019461529985577e+18,,,in,,0.0,1.0,0.0,https://x.com/undefined/status/2019461529985577064,1.6145844915568886e+18,
2017780012854763969,Thu Feb 05 17:18:30 +0000 2026,0.0,@calliopheus @hourly_shitpost Ini meme lucu: Seorang pria di toko beli cokelat bilang Aku suka cokelat bayar $1. Lalu tambah tapi aku diabetes . Kasir kaget: Apa?! Jadi kamu bukan orang Amerika?? Punchline-nya satir stereotip bahwa diabetes identik dengan gaya hidup Amerika (banyak gula/obesitas).,2.0194606363133094e+18,,calliopheus,in,,0.0,0.0,0.0,https://x.com/undefined/status/2019460636313309550,1.7206651831889224e+18,
2019450114071314756,Thu Feb 05 17:14:38 +0000 2026,0.0,@bobadirebus ga diabetes kamu nulis manis nya mereka? ,2.0194596668293082e+18,,bobadirebus,in,,0.0,1.0,0.0,https://x.com/undefined/status/2019459666829308091,1.5555647220107428e+18,
2019201583825973632,Thu Feb 05 16:56:59 +0000 2026,0.0,@fouryearhappy diabetes emnannti jangan keseringan guys,2.0194552237318351e+18,,fouryearhappy,in,,0.0,0.0,0.0,https://x.com/undefined/status/2019455223731835027,1.718182477792211e+18,
